"OSLIC","DSLIC","VOL"
"1000","4810",1.819
"1000","3355",1.661
"1000","6043",1.556
"1000","3357",1.504
"1000","3650",1.451
"1000","9300",1.451
"1000","6650",1.451
"1000","7680",1.451
"1014","2790",1.503
"1014","9351",1.451
"1014","1360",1.503
"1014","5640",1.451
"1014","9353",1.451
"1014","7040",1.503
"1014","9491",1.819
"1014","4830",1.714
"1014","8040",1.451
"1014","3680",1.451
"1030","9882",1.451
"1030","3176",2.24
"1030","4351",2.135
"1030","5930",1.504
"1030","4635",3.766
"1030","3881",1.451
"1030","4737",1.556
"1030","2650",2.24
"1030","6350",1.503
"1030","8641",1.556
"1030","2961",1.819
"1030","1200",3.925
"1030","2855",1.661
"1050","5840",1.714
"1050","5653",1.556
"1050","4390",2.082
"1050","5460",2.713
"1050","6170",4.451
"1050","8461",1.451
"1050","1830",7.504
"1050","4636",3.871
"1050","7191",1.451
"1050","3491",2.819
"1050","5620",2.662
"1050","1482",2.293
"1050","5000",5.398
"1050","7811",1.767
"1050","4581",6.082
"1090","8130",2.346
"1090","9444",1.977
"1090","8640",1.503
"1090","3260",6.555
"1090","4271",3.609
"1090","9911",1.503
"1090","9851",1.82
"1090","8070",1.556
"1090","2620",1.872
"1090","4806",4.03
"1090","9684",1.503
"1090","3861",2.398
"1090","3190",3.24
"1090","2834",2.871
"1090","5630",3.451
"1170","6561",4.293
"1170","3861",5.187
"1170","7170",2.871
"1170","5390",6.609
"1170","8080",2.187
"1170","3562",6.293
"1170","7652",13.766
"1170","7880",1.925
"1170","9452",13.556
"1170","4830",19.083
"1170","4305",16.714
"1170","2751",16.977
"1170","3701",11.714
"1170","4096",7.45
"1170","8070",2.977
"1200","4720",1.871
"1200","8750",1.556
"1200","7280",1.503
"1200","1350",12.871
"1200","1631",1.662
"1200","7360",1.451
"1200","4370",1.977
"1200","9221",1.609
"1200","3340",1.925
"1200","4754",1.82
"1200","4972",1.556
"1200","1530",2.082
"1250","8046",1.451
"1250","8130",1.556
"1250","7801",1.609
"1250","4405",1.609
"1250","5501",1.451
"1250","7680",1.451
"1250","5200",1.556
"1250","9453",1.451
"1250","5430",2.293
"1250","9823",1.503
"1250","7020",1.503
"1250","2870",2.661
"1251","4902",2.713
"1251","2960",3.556
"1251","7760",1.819
"1251","6751",1.714
"1251","2891",1.609
"1251","4535",2.503
"1251","1632",2.661
"1251","4970",1.556
"1251","8140",1.766
"1251","4920",1.609
"1251","5010",1.714
"1251","3171",1.872
"1251","3650",1.819
"1251","1631",2.135
"1255","7250",1.871
"1255","5931",1.662
"1255","1600",7.24
"1255","2834",3.766
"1255","6780",1.556
"1255","5000",2.504
"1255","7631",1.451
"1255","9744",1.451
"1255","3840",1.924
"1255","1630",3.083
"1255","2963",2.135
"1255","9571",1.872
"1255","5380",2.188
"1255","3026",5.556
"1255","2870",5.557
"1260","9444",2.503
"1260","5371",4.713
"1260","3100",2.188
"1260","2620",1.661
"1260","2814",2.661
"1260","2470",1.819
"1260","3801",1.661
"1260","8471",1.608
"1260","8980",1.714
"1260","8300",1.609
"1260","7901",1.767
"1260","3303",1.661
"1260","8810",1.766
"1260","4200",2.924
"1270","2600",1.504
"1270","7570",1.451
"1270","7800",1.609
"1270","1720",1.609
"1270","3650",1.661
"1270","4271",1.766
"1270","7120",1.504
"1270","4860",1.609
"1270","3010",1.504
"1270","2782",1.556
"1280","1410",3.556
"1280","8551",1.819
"1280","9590",1.924
"1280","8057",2.346
"1280","9880",2.241
"1280","3783",3.345
"1280","4047",1.662
"1280","5011",1.451
"1280","4960",1.819
"1280","6871",1.556
"1280","1270",8.45
"1280","1251",10.661
"1280","7040",2.188
"1280","4405",2.872
"1280","4690",2.977
"1302","2814",1.556
"1302","5440",1.609
"1302","3380",1.977
"1302","7040",1.503
"1302","4230",1.556
"1302","5534",1.556
"1302","8600",1.451
"1302","4724",2.135
"1302","2861",1.451
"1340","7801",1.556
"1340","7290",1.451
"1340","8550",1.503
"1340","1631",1.925
"1340","1830",2.24
"1340","7360",1.556
"1340","7770",1.977
"1340","8200",2.03
"1340","4370",2.029
"1340","7430",1.819
"1340","1090",2.45
"1340","3951",1.766
"1350","8531",1.714
"1350","2790",1.714
"1350","4961",2.346
"1350","3050",3.398
"1350","4096",1.872
"1350","7280",1.451
"1350","7340",1.662
"1350","3830",2.872
"1350","5610",1.556
"1350","9452",4.029
"1350","8057",1.714
"1350","5010",1.609
"1350","7801",1.504
"1350","3052",1.872
"1360","6230",1.82
"1360","2850",1.661
"1360","7263",1.608
"1360","1090",3.082
"1360","5701",1.451
"1360","3861",1.451
"1360","6460",1.609
"1360","9490",1.451
"1360","5340",3.135
"1360","5622",1.504
"1360","1340",25.977
"1360","1471",5.503
"1360","2460",1.451
"1361","1430",3.03
"1361","7851",2.134
"1361","4230",1.871
"1361","3561",1.556
"1361","4250",1.556
"1361","9780",1.662
"1361","9822",1.872
"1361","8046",1.504
"1361","6750",1.451
"1361","9931",1.451
"1361","8560",1.504
"1361","9410",1.556
"1361","5940",1.451
"1380","1000",1.661
"1380","6770",1.451
"1380","3970",1.556
"1380","4793",1.556
"1380","1030",3.662
"1380","3060",1.977
"1380","4423",1.924
"1380","3302",1.609
"1380","5600",1.556
"1380","5340",2.451
"1380","6671",1.608
"1400","1490",9.924
"1400","6930",1.609
"1400","8280",1.556
"1400","7670",2.083
"1400","6510",1.661
"1400","6470",1.925
"1400","3150",1.977
"1400","3500",1.767
"1400","5080",1.661
"1400","1470",9.293
"1400","1030",4.714
"1400","9821",1.451
"1400","4047",1.661
"1400","2861",2.135
"1401","3390",1.556
"1401","1490",2.503
"1401","7600",1.451
"1401","6751",1.451
"1401","4790",1.503
"1401","4370",1.556
"1401","5431",1.451
"1410","3690",1.504
"1410","9452",1.661
"1410","4636",2.135
"1410","6751",1.504
"1410","7270",2.24
"1410","5021",1.924
"1410","8531",1.609
"1410","4451",2.082
"1410","2861",2.03
"1410","3710",1.662
"1410","9954",1.451
"1430","9731",2.661
"1430","6170",3.293
"1430","5371",5.819
"1430","8740",1.872
"1430","9390",2.293
"1430","3052",1.924
"1430","7750",2.082
"1430","4160",1.451
"1430","5571",1.661
"1430","6781",1.661
"1430","4960",1.977
"1430","8400",1.503
"1430","6671",1.871
"1430","7170",1.924
"1440","7263",1.819
"1440","8440",2.398
"1440","2840",4.082
"1440","7450",1.662
"1440","8046",1.714
"1440","9852",1.503
"1440","6601",2.503
"1440","2781",2.503
"1440","4720",2.45
"1440","5414",1.924
"1440","4885",1.924
"1440","1830",4.135
"1440","9731",2.082
"1440","6340",1.819
"1440","9930",3.398
"1470","5700",1.451
"1470","5001",1.503
"1470","4651",2.503
"1470","3951",1.503
"1470","3570",2.293
"1470","3840",1.504
"1470","1600",4.241
"1470","4230",1.766
"1470","9452",1.503
"1470","4720",1.766
"1470","7231",1.556
"1470","5440",1.714
"1471","7620",2.188
"1471","9352",1.661
"1471","5040",1.766
"1471","3306",2.556
"1471","9353",1.503
"1471","5860",1.504
"1471","3660",1.924
"1471","8470",1.451
"1471","7140",1.451
"1471","9780",1.503
"1471","6170",2.503
"1471","6900",1.504
"1471","1270",2.082
"1471","6400",1.608
"1480","1302",1.767
"1480","4820",1.503
"1480","4920",1.556
"1480","9593",1.924
"1480","6290",1.451
"1480","1790",2.293
"1480","4451",1.451
"1480","4805",1.924
"1480","4810",2.556
"1480","9453",1.609
"1481","7050",1.872
"1481","2650",1.819
"1481","1500",1.872
"1481","6011",1.714
"1481","7960",1.609
"1481","3854",1.556
"1481","6043",1.451
"1481","1014",1.608
"1481","6182",2.924
"1481","3711",1.503
"1481","3710",1.661
"1482","2870",1.872
"1482","2240",1.503
"1482","3704",1.503
"1482","5930",1.451
"1482","7052",1.556
"1482","9310",1.504
"1482","3240",1.556
"1482","4830",1.819
"1482","8460",1.556
"1490","5300",3.767
"1490","6170",2.082
"1490","7780",1.662
"1490","3350",2.292
"1490","5530",2.083
"1490","3300",1.504
"1490","1482",20.661
"1490","5050",1.503
"1490","5701",1.503
"1490","3500",1.451
"1490","7180",1.451
"1490","4250",1.766
"1490","7790",1.451
"1500","8800",1.556
"1500","6751",1.451
"1500","9231",1.767
"1500","3230",1.608
"1500","2363",9.819
"1500","5820",1.661
"1500","3650",1.503
"1500","2560",1.609
"1500","8830",1.451
"1500","7901",1.504
"1500","3025",1.503
"1501","3711",2.977
"1501","6340",1.556
"1501","3500",1.609
"1501","8361",1.451
"1501","1570",6.714
"1501","2797",2.188
"1501","7263",1.503
"1501","6350",1.556
"1501","6601",1.609
"1501","7240",1.661
"1501","3491",1.977
"1501","4820",2.03
"1501","6100",1.714
"1501","3270",1.451
"1530","4487",4.082
"1530","8730",1.451
"1530","5970",1.503
"1530","4566",3.609
"1530","3881",2.241
"1530","6200",3.609
"1530","1360",2.24
"1530","7901",1.451
"1530","6470",1.503
"1530","5021",2.924
"1530","7480",1.609
"1530","5210",1.556
"1530","4584",3.556
"1530","4395",11.292
"1540","8383",1.451
"1540","7976",1.714
"1540","5750",1.451
"1540","4770",2.187
"1540","6510",1.661
"1540","1000",1.609
"1540","2950",2.24
"1540","5110",1.766
"1540","4985",1.503
"1540","4754",1.714
"1540","3780",1.925
"1540","1632",4.346
"1540","9731",1.556
"1570","6265",1.451
"1570","4271",1.661
"1570","3026",1.766
"1570","5601",1.451
"1570","4487",1.608
"1570","9742",1.451
"1570","8800",1.609
"1570","2961",1.503
"1570","3920",1.503
"1570","6043",1.556
"1570","5011",1.503
"1600","2451",6.45
"1600","9683",1.556
"1600","3762",2.24
"1600","5830",1.503
"1600","5414",1.766
"1600","4390",14.556
"1600","6600",1.661
"1600","1700",5.451
"1600","8010",3.082
"1600","4030",2.451
"1600","6290",2.977
"1600","1570",17.45
"1600","6470",2.609
"1600","4105",2.398
"1600","6890",1.556
"1610","2963",2.03
"1610","6252",3.556
"1610","7780",2.03
"1610","4566",2.24
"1610","1360",2.556
"1610","5980",1.872
"1610","7752",3.714
"1610","2240",2.608
"1610","3780",3.082
"1610","4150",1.819
"1610","7600",2.188
"1610","8771",1.451
"1610","8450",1.661
"1610","7753",1.767
"1630","5534",2.187
"1630","2560",5.082
"1630","1251",2.714
"1630","2751",1.609
"1630","4715",2.977
"1630","3911",1.503
"1630","6252",1.766
"1630","4330",1.714
"1630","3710",1.661
"1630","4460",2.714
"1630","2870",3.082
"1630","9530",2.187
"1630","2394",1.451
"1631","4224",4.819
"1631","6270",1.977
"1631","3550",1.766
"1631","9730",4.24
"1631","7980",1.451
"1631","5390",2.187
"1631","1350",2.03
"1631","6830",1.556
"1631","5860",1.556
"1631","7430",1.504
"1631","9954",1.609
"1631","5931",1.503
"1631","3950",2.083
"1631","8521",2.135
"1632","2850",1.609
"1632","3290",1.924
"1632","1250",1.714
"1632","6302",1.608
"1632","2874",1.714
"1632","4395",1.924
"1632","9320",1.819
"1632","8730",1.451
"1632","2970",1.925
"1632","4581",1.872
"1632","3070",2.45
"1632","5430",2.135
"1632","4810",2.24
"1680","7570",1.766
"1680","1170",4.766
"1680","5502",1.872
"1680","9222",1.556
"1680","6051",4.082
"1680","3260",3.556
"1680","5990",1.872
"1680","9744",1.503
"1680","4810",5.977
"1680","5621",1.661
"1680","2851",4.398
"1680","5830",1.556
"1680","3820",1.872
"1680","3911",1.661
"1700","2394",1.451
"1700","7601",1.556
"1700","5450",1.766
"1700","7020",2.03
"1700","4550",1.977
"1700","4977",1.451
"1700","3012",1.556
"1700","3491",1.766
"1700","5870",2.03
"1700","6860",1.451
"1700","5021",4.187
"1700","2802",1.609
"1720","3941",2.609
"1720","3731",3.609
"1720","1610",13.135
"1720","1830",20.345
"1720","7390",1.451
"1720","4993",1.661
"1720","5610",1.504
"1720","4971",1.871
"1720","5210",2.083
"1720","9851",2.398
"1720","6300",2.029
"1720","1200",2.714
"1720","6890",1.451
"1720","4806",2.714
"1730","8560",1.556
"1730","8980",1.451
"1730","9220",1.977
"1730","1481",1.503
"1730","1090",2.767
"1730","2940",1.714
"1730","1540",1.766
"1730","6011",1.662
"1730","2790",1.609
"1730","7852",1.819
"1730","9003",1.503
"1730","5021",2.029
"1731","7390",1.451
"1731","2450",3.872
"1731","4675",1.925
"1731","4250",1.609
"1731","3854",1.609
"1731","6601",1.819
"1731","3571",1.451
"1731","5354",3.766
"1731","2790",2.346
"1731","4971",1.451
"1731","7730",2.083
"1731","4780",2.03
"1731","9351",1.451
"1731","4584",2.398
"1770","7960",4.766
"1770","6870",3.345
"1770","6450",4.293
"1770","6780",3.398
"1770","5370",7.135
"1770","5200",4.924
"1770","2963",2.083
"1770","5850",4.451
"1770","9731",2.767
"1770","7140",1.767
"1770","3540",2.871
"1770","6671",1.609
"1770","4720",4.24
"1770","4922",3.292
"1770","7351",1.977
"1790","5651",1.503
"1790","3500",1.661
"1790","8063",1.767
"1790","8521",2.767
"1790","7480",1.503
"1790","2570",3.924
"1790","7123",1.503
"1790","9913",1.451
"1790","6671",1.451
"1790","5504",1.451
"1790","1280",3.871
"1790","7240",1.503
"1790","4830",2.872
"1820","2440",6.714
"1820","2802",3.977
"1820","9751",1.977
"1820","6830",1.608
"1820","1540",4.503
"1820","8342",1.556
"1820","6540",1.924
"1820","9390",1.924
"1820","7340",1.767
"1820","8631",1.767
"1820","2971",2.188
"1820","3561",2.134
"1820","7390",1.451
"1820","4160",1.924
"1820","5300",2.45
"1830","5140",1.556
"1830","7240",1.609
"1830","4451",1.925
"1830","3300",1.451
"1830","1731",4.135
"1830","9340",1.977
"1830","1530",3.819
"1830","2460",1.556
"1830","4243",1.714
"1830","7811",1.503
"1830","9680",3.082
"1830","7180",1.924
"1830","6560",1.925
"1830","7030",1.819
"2052","3570",1.451
"2121","5652",2.24
"2121","2963",1.714
"2121","9701",1.662
"2121","3560",2.819
"2121","2855",3.187
"2121","3850",1.977
"2121","1830",2.766
"2121","2560",1.609
"2121","3941",1.556
"2121","8940",1.714
"2121","6400",2.083
"2121","6850",2.871
"2121","9320",2.45
"2121","9340",1.977
"2160","7756",5.819
"2160","7652",3.03
"2160","5600",2.872
"2160","8521",4.766
"2160","2751",3.661
"2160","4820",2.345
"2160","3203",6.398
"2160","8780",1.556
"2160","3801",1.819
"2160","3190",6.503
"2160","4330",3.293
"2160","9890",2.293
"2160","5610",1.767
"2160","6063",6.872
"2240","7080",1.767
"2240","8030",1.714
"2240","2797",3.609
"2240","4737",1.556
"2240","5430",1.925
"2240","2580",2.03
"2240","3854",1.609
"2240","8095",2.03
"2240","4720",1.714
"2240","2460",1.608
"2240","6470",1.451
"2240","3343",2.24
"2240","1630",1.767
"2241","1250",1.556
"2241","7270",1.977
"2241","5830",1.503
"2241","3176",1.504
"2241","1770",1.766
"2241","5653",1.609
"2241","2780",2.24
"2241","5414",1.503
"2260","1730",7.083
"2260","7260",1.924
"2260","8162",1.503
"2260","3306",23.714
"2260","3176",3.503
"2260","5050",2.135
"2260","2797",8.029
"2260","5621",1.872
"2260","3261",5.872
"2260","8105",1.451
"2260","7631",1.661
"2260","6330",1.503
"2260","9851",2.24
"2260","6560",2.24
"2260","9234",2.714
"2350","7980",1.504
"2350","2992",2.662
"2350","7270",4.03
"2350","6930",1.503
"2350","5431",1.609
"2350","3390",8.24
"2350","9391",1.977
"2350","5860",1.609
"2350","4970",1.871
"2350","4390",2.24
"2350","3500",2.346
"2350","8551",1.556
"2350","7940",2.24
"2350","1482",1.714
"2394","2891",1.662
"2394","4780",1.451
"2394","4724",1.504
"2394","4944",1.556
"2394","1430",1.766
"2394","3562",1.503
"2394","7770",1.451
"2394","7480",1.451
"2394","3240",1.714
"2430","9931",1.504
"2430","3783",1.872
"2430","3690",1.609
"2430","6103",1.451
"2430","7050",1.767
"2430","7040",2.24
"2430","3352",1.872
"2430","6041",1.872
"2430","3100",1.451
"2430","6600",1.451
"2430","4793",1.661
"2430","4584",2.03
"2440","2855",4.503
"2440","6090",7.872
"2440","6200",3.346
"2440","3730",1.977
"2440","6390",1.977
"2440","5200",3.135
"2440","4770",4.398
"2440","4780",3.345
"2440","5941",1.661
"2440","7901",1.766
"2440","2992",2.24
"2440","4566",2.345
"2440","2851",5.24
"2440","4310",2.556
"2440","4330",2.661
"2450","9852",1.609
"2450","5971",2.556
"2450","5931",1.556
"2450","2260",16.293
"2450","9821",1.767
"2450","8551",1.451
"2450","5750",1.504
"2450","9603",1.451
"2450","3350",2.188
"2450","9770",2.714
"2450","8383",1.767
"2450","5753",1.451
"2450","9850",2.345
"2450","6135",2.451
"2450","1790",2.45
"2451","7230",2.871
"2451","9732",1.766
"2451","3941",1.714
"2451","8300",1.556
"2451","5540",6.82
"2451","8360",1.556
"2451","7801",1.924
"2451","5050",1.925
"2451","7851",3.714
"2451","4970",2.03
"2451","1200",4.713
"2451","2960",9.819
"2451","5504",1.609
"2451","3831",2.241
"2451","5371",3.977
"2460","6660",1.451
"2460","7470",1.451
"2460","2860",1.503
"2460","8161",1.451
"2460","1820",1.451
"2460","7900",1.451
"2460","5670",1.451
"2460","4805",1.766
"2470","6760",1.451
"2470","2600",4.819
"2470","3831",1.451
"2470","3140",2.083
"2470","3630",1.451
"2470","3340",1.819
"2470","5622",1.503
"2470","4715",2.187
"2470","4720",1.819
"2470","9444",1.451
"2560","1350",1.451
"2560","3970",1.451
"2560","6530",1.451
"2560","4517",1.609
"2560","7652",1.451
"2570","7523",3.609
"2570","7230",2.819
"2570","7040",1.819
"2570","6041",3.608
"2570","7860",1.661
"2570","4096",17.24
"2570","3830",2.766
"2570","2240",3.293
"2570","6560",2.766
"2570","2814",2.871
"2570","3060",6.082
"2570","2580",33.346
"2570","5240",4.187
"2580","4105",1.977
"2580","7821",1.451
"2580","1490",1.819
"2580","4660",1.819
"2580","4535",2.293
"2580","6530",1.662
"2580","2910",1.503
"2580","1570",2.609
"2580","2874",2.03
"2580","3560",1.556
"2580","3240",1.504
"2580","8120",1.451
"2600","4517",2.083
"2600","3390",4.24
"2600","3306",2.188
"2600","5110",1.766
"2600","3702",1.714
"2600","4342",2.556
"2600","4395",7.714
"2600","8590",1.451
"2600","6230",1.766
"2600","1570",3.766
"2600","9891",1.556
"2600","3711",2.503
"2600","7780",1.819
"2610","7852",1.872
"2610","1401",1.872
"2610","9132",2.978
"2610","7730",3.346
"2610","7590",2.556
"2610","9822",2.662
"2610","1632",2.24
"2610","6600",1.766
"2610","2450",3.714
"2610","8801",1.661
"2610","9231",2.609
"2610","4985",2.135
"2610","5640",1.819
"2610","5431",2.451
"2610","8430",2.345
"2620","4160",1.924
"2620","7976",1.503
"2620","2451",1.661
"2620","3500",1.451
"2620","1050",1.451
"2620","4830",1.872
"2620","1540",1.661
"2632","4944",1.504
"2632","5930",1.451
"2632","1501",7.03
"2632","3296",1.609
"2632","4105",2.24
"2632","2864",2.134
"2632","5701",1.451
"2632","9530",1.451
"2632","5371",2.977
"2632","9232",1.503
"2632","3151",1.662
"2650","6160",2.398
"2650","3171",1.609
"2650","5502",1.503
"2650","5471",1.661
"2650","4501",1.609
"2650","9954",1.451
"2650","3012",1.766
"2650","2970",2.608
"2650","8531",1.504
"2650","2861",1.872
"2650","4902",1.662
"2650","7753",1.662
"2711","8450",1.661
"2711","4890",11.398
"2711","2770",41.977
"2711","9960",1.451
"2711","9730",6.134
"2711","8102",3.872
"2711","7230",2.135
"2711","3204",7.977
"2711","7440",4.029
"2711","3840",2.977
"2711","4423",7.398
"2711","5371",11.556
"2711","7850",3.661
"2711","3241",3.082
"2721","6103",1.766
"2721","6063",4.872
"2721","3571",6.03
"2721","3680",3.188
"2721","6270",3.293
"2721","5740",1.609
"2721","9300",2.029
"2721","5050",2.03
"2721","1480",1.871
"2721","8530",2.083
"2721","5260",2.24
"2721","3394",7.451
"2721","6600",1.608
"2721","6890",1.503
"2751","2855",14.608
"2751","4720",2.82
"2751","9444",1.451
"2751","7210",1.714
"2751","3560",2.029
"2751","7730",2.609
"2751","5600",2.345
"2751","9592",1.503
"2751","4750",1.661
"2751","9240",1.608
"2751","3630",2.135
"2751","1302",1.819
"2751","1255",3.135
"2751","3202",4.135
"2754","9410",2.504
"2754","2240",7.504
"2754","3380",12.819
"2754","6182",3.24
"2754","4224",1.871
"2754","7560",2.608
"2754","3204",4.713
"2754","8280",1.451
"2754","7270",4.45
"2754","5000",1.924
"2754","8161",1.714
"2754","7230",1.556
"2754","4487",2.451
"2754","2650",3.24
"2770","3911",1.925
"2770","7470",1.503
"2770","9003",2.398
"2770","4243",1.977
"2770","3860",2.871
"2770","5450",1.609
"2770","3730",1.714
"2770","9340",2.398
"2770","8640",1.451
"2770","3343",3.187
"2770","8641",1.503
"2770","7350",1.766
"2770","9330",2.082
"2770","6200",4.241
"2780","1251",1.766
"2780","2632",2.977
"2780","9593",2.03
"2780","4972",1.451
"2780","6931",1.504
"2780","3860",1.608
"2780","4224",2.872
"2780","4985",1.924
"2780","4535",2.135
"2780","5501",1.819
"2780","5980",1.503
"2780","1731",2.872
"2780","5701",1.503
"2780","2950",16.819
"2781","1250",2.398
"2781","9610",1.451
"2781","3631",1.924
"2781","7790",1.819
"2781","7560",2.661
"2781","7031",1.661
"2781","6126",2.24
"2781","4920",2.398
"2781","5942",1.608
"2781","5301",2.398
"2781","6500",1.766
"2781","9962",1.503
"2781","8057",2.188
"2781","1490",1.924
"2782","4580",2.188
"2782","2240",3.082
"2782","4487",2.03
"2782","7852",1.661
"2782","2241",1.819
"2782","5430",1.662
"2782","5534",1.819
"2782","7171",1.556
"2782","1380",1.608
"2782","8531",1.977
"2782","4822",1.503
"2782","7250",1.503
"2782","5431",1.451
"2790","7480",1.451
"2790","4451",1.504
"2790","4835",1.924
"2790","7270",2.083
"2790","4210",1.662
"2790","2874",1.872
"2790","6500",1.556
"2790","6051",1.766
"2790","2240",2.082
"2797","1480",1.451
"2797","5110",1.556
"2797","2440",2.345
"2797","1280",1.556
"2797","9546",1.451
"2797","3560",1.556
"2797","1350",1.503
"2797","2810",1.609
"2797","4330",1.608
"2797","2790",4.556
"2801","8095",3.345
"2801","6460",1.872
"2801","8161",1.872
"2801","4822",3.292
"2801","2721",20.924
"2801","7750",2.661
"2801","3841",3.346
"2801","2790",6.398
"2801","7480",2.029
"2801","5840",1.609
"2801","5753",1.504
"2801","7852",2.504
"2801","6390",1.662
"2801","3022",3.188
"2801","3590",2.609
"2802","8120",1.662
"2802","2560",2.187
"2802","5220",2.134
"2802","3302",3.609
"2802","3261",4.767
"2802","5590",2.714
"2802","8346",1.609
"2802","3385",1.925
"2802","4972",1.503
"2802","6570",2.135
"2802","7045",1.872
"2802","7050",3.872
"2802","8383",1.503
"2802","1350",1.819
"2810","9741",1.503
"2810","3300",2.082
"2810","8751",1.451
"2810","5653",1.609
"2810","4110",2.24
"2810","5771",1.556
"2810","3571",3.767
"2810","7020",3.714
"2810","8840",1.503
"2810","9220",3.188
"2810","8941",1.504
"2810","5450",2.083
"2810","2363",1.503
"2810","7120",2.504
"2810","5571",1.714
"2811","9132",4.029
"2811","8300",1.504
"2811","5011",1.609
"2811","8780",1.451
"2811","7263",1.451
"2811","2751",13.292
"2811","7801",1.924
"2811","6390",2.188
"2811","8821",2.292
"2811","6882",1.451
"2811","9610",1.609
"2811","4570",2.977
"2811","8640",2.135
"2811","3820",3.03
"2814","3630",2.03
"2814","4810",2.608
"2814","3026",7.767
"2814","8523",1.503
"2814","9453",1.451
"2814","2754",7.872
"2814","8046",1.504
"2814","2990",6.345
"2814","3204",5.187
"2814","3355",2.819
"2814","6230",1.504
"2814","6252",2.451
"2814","7241",2.134
"2814","2891",2.504
"2830","4810",4.082
"2830","4830",4.556
"2830","2460",2.187
"2830","8063",1.924
"2830","3204",4.293
"2830","3850",2.556
"2830","7351",1.451
"2830","5504",2.398
"2830","9250",1.925
"2830","6043",5.451
"2830","3491",3.714
"2830","3172",2.451
"2830","7170",1.503
"2830","2834",26.924
"2830","8711",3.345
"2832","2430",6.504
"2832","3270",1.503
"2832","6860",1.714
"2832","9222",1.451
"2832","4517",2.977
"2832","8821",1.766
"2832","7850",2.977
"2832","2780",14.451
"2832","2470",2.504
"2832","7976",3.293
"2832","4971",2.187
"2832","5720",1.503
"2832","8290",1.451
"2832","7170",1.767
"2832","8730",1.556
"2834","4695",1.556
"2834","4943",1.609
"2834","5720",2.187
"2834","1361",1.766
"2834","9742",1.503
"2834","3190",3.24
"2834","5250",1.872
"2834","7140",1.661
"2834","8070",1.451
"2834","9453",1.451
"2834","8130",1.767
"2834","6330",1.451
"2834","9530",2.345
"2834","6781",1.556
"2840","7601",1.556
"2840","5080",1.608
"2840","3352",4.345
"2840","4101",6.346
"2840","9556",3.662
"2840","1480",1.977
"2840","7480",2.188
"2840","8450",1.504
"2840","5021",3.293
"2840","4150",1.924
"2840","5040",2.187
"2840","7290",2.819
"2840","4822",2.609
"2840","6252",2.029
"2850","3090",3.451
"2850","4636",1.557
"2850","6160",2.503
"2850","1360",1.924
"2850","3690",1.451
"2850","9340",1.766
"2850","8830",1.451
"2850","9882",1.503
"2850","7750",1.503
"2850","6220",1.977
"2850","4022",2.398
"2850","7045",1.504
"2850","3302",1.819
"2851","1430",1.714
"2851","8730",1.661
"2851","8320",1.556
"2851","4850",1.661
"2851","6390",1.451
"2851","5980",1.503
"2851","5070",1.556
"2851","1720",1.977
"2851","8531",1.819
"2851","2770",14.03
"2851","4636",1.819
"2851","7350",2.504
"2855","9453",1.451
"2855","2810",2.556
"2855","6931",1.503
"2855","2570",1.819
"2855","4860",1.819
"2855","3940",1.819
"2855","4501",1.556
"2855","3303",1.608
"2855","4584",1.977
"2855","3052",1.977
"2855","5641",1.503
"2855","7390",1.451
"2855","9860",1.503
"2860","7050",9.083
"2860","2990",3.819
"2860","1470",4.555
"2860","2960",38.872
"2860","5470",5.188
"2860","6183",2.346
"2860","4943",2.082
"2860","3710",4.187
"2860","2650",5.714
"2860","5860",1.819
"2860","4351",4.977
"2860","2711",45.082
"2860","1610",6.556
"2860","2121",15.399
"2860","8531",4.714
"2861","3680",3.503
"2861","8450",1.451
"2861","4993",1.608
"2861","7590",2.293
"2861","8350",1.503
"2861","5210",1.609
"2861","1570",1.714
"2861","9391",1.556
"2861","9860",1.714
"2861","9680",1.977
"2861","3704",1.872
"2861","1361",2.292
"2861","6051",2.451
"2861","7821",3.082
"2864","7750",1.661
"2864","6370",2.029
"2864","6193",2.556
"2864","3120",4.714
"2864","6041",2.609
"2864","3690",2.556
"2864","2961",3.976
"2864","3711",2.767
"2864","5610",1.608
"2864","1500",1.977
"2864","4690",1.871
"2864","4310",1.504
"2864","7852",1.819
"2864","3050",4.977
"2870","8751",1.767
"2870","4960",4.24
"2870","8120",2.293
"2870","1270",3.45
"2870","4400",2.555
"2870","7290",7.608
"2870","5820",3.293
"2870","4601",2.346
"2870","3854",8.187
"2870","1350",6.187
"2870","2610",4.871
"2870","8701",1.609
"2870","4806",5.03
"2870","8321",1.451
"2870","9931",2.293
"2874","8320",2.029
"2874","4720",4.661
"2874","9913",1.504
"2874","4230",2.714
"2874","1470",1.714
"2874","2451",4.714
"2874","3840",1.662
"2874","4971",2.556
"2874","9391",2.924
"2874","3333",2.714
"2874","5941",1.451
"2874","6781",1.609
"2874","3291",3.188
"2874","6200",2.872
"2874","4902",3.03
"2890","8280",1.451
"2890","9731",1.503
"2890","3306",1.925
"2890","3571",1.819
"2890","5534",1.503
"2890","5390",1.662
"2890","2121",1.451
"2890","2350",1.503
"2890","4715",3.135
"2890","2814",2.292
"2891","9830",1.504
"2891","9540",1.451
"2891","5540",2.241
"2891","3140",2.398
"2891","5930",1.451
"2891","6671",1.503
"2891","4730",1.504
"2891","4793",1.451
"2891","8523",1.451
"2891","8380",1.503
"2891","3260",1.608
"2910","7280",1.819
"2910","3491",1.924
"2910","3010",1.766
